french,fertility,prob
israéliens,1,0.1584481999197956
couperons,0,0.04968514785228406
couperons,4,0.004962689505057102
couperons,2,0.42299197968792396
couperons,3,0.09091218826020116
couperons,1,0.4314479946945337
contribué,0,0.2639569085952132
contribué,2,0.08155983317002877
contribué,3,0.0024051284850356226
contribué,1,0.6520781297497223
vieux,0,0.12419195985997308
vieux,2,0.088712935340075
vieux,3,0.002355030581923221
vieux,1,0.7847400742180287
mars-avril,0,0.09125501358860469
mars-avril,2,0.09324948021614547
mars-avril,3,0.0024344204900564373
mars-avril,1,0.8130610857051934
satisfait,0,0.2900641450470833
satisfait,2,0.07417329744319898
satisfait,3,0.0020486021627473864
satisfait,1,0.6337139553469704
publié,0,0.1299058463383845
publié,2,0.09617065521766899
publié,3,0.002903454955594841
publié,1,0.7710200434883516
recettes,0,0.8771297440918484
recettes,2,0.00392206403357822
recettes,1,0.11894819187457337
littéralement,0,0.015889054124992554
littéralement,4,0.0026055782507877698
littéralement,2,0.6118753120707926
littéralement,3,0.08097539639235998
littéralement,1,0.28865465916106714
résolues,0,0.11735500501292112
résolues,2,0.14012500522533275
résolues,3,0.0063468001213844456
résolues,1,0.7361731896403616
dexpliquer,4,0.09398822970317317
dexpliquer,2,0.28714865874748985
dexpliquer,3,0.5958896754058651
dexpliquer,5,0.0031559603425438862
dexpliquer,1,0.01981747580092791
jouissent,0,0.08493116263205813
jouissent,4,0.0011484943090615796
jouissent,2,0.3124253623182754
jouissent,3,0.036633046587050515
jouissent,1,0.5648619341535545
considérer,0,0.6277583658220565
considérer,4,0.0006242185796051766
considérer,2,0.1905001747383843
considérer,3,0.022364125027470576
considérer,1,0.15875311583248333
significative,0,0.43811353503987005
significative,4,0.0012248030002370276
significative,2,0.18071471192898486
significative,3,0.02878937188286595
significative,1,0.35115757814804227
grèce,0,0.09365807710139791
grèce,2,0.10382179426291005
grèce,3,0.0034096587480357543
grèce,1,0.7991104698876563
arrêté,0,0.012005463171629385
arrêté,4,0.0027851517386930534
arrêté,2,0.5838516003945495
arrêté,3,0.0789110883469242
arrêté,1,0.3224466963482038
sera-t-elle,0,0.44624417570139024
sera-t-elle,4,0.032946123870824406
sera-t-elle,2,0.2144053950710452
sera-t-elle,3,0.22041883071278537
sera-t-elle,5,0.0011668678981505568
sera-t-elle,1,0.08481860674580415
veillez,0,0.007356414482643617
veillez,4,0.00203692253901787
veillez,2,0.6941102434317185
veillez,3,0.07861756877403656
veillez,1,0.21787885077258332
détablir,0,0.5501632297276738
détablir,2,0.03998191468660989
détablir,3,0.000903742288527677
détablir,1,0.40895111329718864
innocentes,4,0.08001942939003161
innocentes,2,0.19782051438582093
innocentes,3,0.712692747058573
innocentes,5,0.0018682444607388392
innocentes,1,0.0075990647048356725
el,0,0.02022947138817717
el,4,0.003884275083397459
el,2,0.5680847448937192
el,3,0.0956143557321205
el,1,0.3121871529025857
déléguer,0,0.10432171653297374
déléguer,2,0.10067826774480217
déléguer,3,0.00296942785185612
déléguer,1,0.792030587870368
quexiste,4,0.07706104998791076
quexiste,2,0.2818524757299692
quexiste,3,0.6208703612553849
quexiste,5,0.0021125614767732366
quexiste,1,0.018103551549961905
f,0,0.11045119297266613
f,2,0.09987814818413979
f,3,0.0029443671122824666
f,1,0.7867262917309116
oslo,0,0.8930968833063203
oslo,2,0.002889655208380621
oslo,1,0.104013461485299
âme,0,0.017330231345337954
âme,4,0.00216842954523348
âme,2,0.6534976661128812
âme,3,0.07744274870387526
âme,1,0.24956092429267215
fatalisme,0,0.005784374309904628
fatalisme,4,0.0020959435323384553
fatalisme,2,0.7184609248422926
fatalisme,3,0.08087336837448375
fatalisme,1,0.19278538894098055
nouvelles,0,0.4568854392743768
nouvelles,4,0.016150037213207614
nouvelles,2,0.07894990547764774
nouvelles,3,0.02028766419981848
nouvelles,5,0.0016193851559412557
nouvelles,6,3.824727078790808e-5
nouvelles,1,0.4260693214082201
venez,0,0.5829291894618308
venez,7,0.017896038425700592
venez,4,0.021649458138457433
venez,2,0.0026777382364055716
venez,5,0.140119042423122
venez,8,0.0004235801032554975
venez,6,0.15324521424273568
venez,1,0.08105973896849247
publiée,0,0.43281748639303746
publiée,4,0.026906673947748042
publiée,2,0.20985761078521853
publiée,3,0.23643028680825343
publiée,5,0.0007501100393440955
publiée,1,0.09323783202639843
reconnue,0,0.07495680020882857
reconnue,2,0.1588985243440953
reconnue,3,0.009482454483345636
reconnue,1,0.7566622209637305
couvre,0,0.09606080742759741
couvre,4,0.000827805288181985
couvre,2,0.18787570380562083
couvre,3,0.021305119774085186
couvre,1,0.6939305637045147
reconnaissance,0,0.7013685253251102
reconnaissance,2,0.03657296026883645
reconnaissance,3,0.0015907633410506515
reconnaissance,1,0.2604677510650029
quaujourdhui,0,0.0287119358208873
quaujourdhui,4,0.0015795572629338176
quaujourdhui,2,0.4700587481543263
quaujourdhui,3,0.05520581373807667
quaujourdhui,1,0.44444394502377593
chronique,0,0.08196969182559356
chronique,2,0.11308208654787252
chronique,3,0.0034098501887770316
chronique,1,0.8015383714377569
partagez,0,0.01061382246302083
partagez,4,0.002043669424375493
partagez,2,0.6590703717115053
partagez,3,0.07555306984496377
partagez,1,0.25271906655613463
débouchés,0,0.183053631882428
débouchés,2,0.12648093242019393
débouchés,3,0.0056311624867054376
débouchés,1,0.6848342732106726
maintes,0,0.061414693468550864
maintes,4,0.015596624345399263
maintes,2,0.3172110708943556
maintes,3,0.1343247023156416
maintes,5,0.00042435344833184163
maintes,1,0.4710285555277208
affirmation,4,0.49268628405236675
affirmation,2,0.053551920562511235
affirmation,3,0.3974147322524461
affirmation,5,0.05496244007931414
affirmation,6,0.0013846230533618683
larym,0,0.11282415386735564
larym,2,0.1261622836490733
larym,3,0.0054988289248464155
larym,1,0.7555147335587246
pollueur-payeur,0,0.18794088348054247
pollueur-payeur,4,0.002613467856025497
pollueur-payeur,2,0.5250253395759105
pollueur-payeur,3,0.07370768454362403
pollueur-payeur,1,0.21071262454389747
échelon,0,0.34290856475877096
échelon,2,0.05973248097173092
échelon,3,0.0013747496554121685
échelon,1,0.5959842046140859
payer,0,0.18475949990756346
payer,2,0.10642267806204761
payer,3,0.004117712015969663
payer,1,0.7047001100144192
liant,0,0.13758065113414947
liant,2,0.14330081217142962
liant,3,0.006657801977765427
liant,1,0.7124607347166555
nétablit,4,0.08728761890035774
nétablit,2,0.39792464680395023
nétablit,3,0.4616029272335087
nétablit,5,0.003642922777821449
nétablit,1,0.04954188428436186
expliquera,4,0.6005347383092596
expliquera,2,0.0241574938333816
expliquera,3,0.3025567848315709
expliquera,5,0.0709820027895499
expliquera,6,0.0017689802362379663
main,0,0.35940730963837936
main,4,0.0003034327376175971
main,2,0.1210407179100104
main,3,0.0110549478624706
main,1,0.5081935918515221
intermédiaires,0,0.4412204532762558
intermédiaires,4,0.04031562597254974
intermédiaires,2,0.20106005263450555
intermédiaires,3,0.23410669953807192
intermédiaires,5,0.0016364365095561948
intermédiaires,1,0.08166073206906083
entend-il,0,0.5004028118104359
entend-il,2,0.04997141131292253
entend-il,3,0.0013356708477071193
entend-il,1,0.4482901060289345
sanctionnées,0,0.013813367628243783
sanctionnées,4,0.002682400680065894
sanctionnées,2,0.6202141622382339
sanctionnées,3,0.08322797059118545
sanctionnées,1,0.28006209886227096
éloignée,4,0.6295488840899309
éloignée,2,0.01693887317196775
éloignée,3,0.2695466451049361
éloignée,5,0.08178019778091561
éloignée,6,0.0021853998522496356
singulière,0,0.009315703730965864
singulière,4,0.002996386053393874
singulière,2,0.6608161469199026
singulière,3,0.0929935098579414
singulière,1,0.23387825343779614
ufs,0,0.8827918030260936
ufs,2,0.0035730369964361475
ufs,1,0.11363515997747024
envolé,0,0.008305423716849517
envolé,4,0.0021508532906011372
envolé,2,0.6861926342367233
envolé,3,0.07881230126978594
envolé,1,0.22453878748604014
ru,0,0.04547096869556471
ru,4,0.030007123243183078
ru,2,0.2300654901951297
ru,3,0.2633408283589871
ru,5,0.000822569547408659
ru,1,0.43029301995972685
humanitaires,0,0.10262006551805639
humanitaires,2,0.0897238969707006
humanitaires,3,0.002284767380693204
humanitaires,1,0.8053712701305499
langues,0,0.2981149773260952
langues,2,0.08723726565391593
langues,3,0.0033235293883641533
langues,1,0.6113242276316246
amorti,0,0.9032485039549332
amorti,2,0.0021514798292751563
amorti,1,0.09460001621579171
convaincant,0,0.1078718516548066
convaincant,2,0.11950762326619668
convaincant,3,0.0044222700550442745
convaincant,1,0.7681982550239523
fil,0,0.07225177717219664
fil,4,0.04153092685978023
fil,2,0.1658938456187676
fil,3,0.32908955832652326
fil,5,0.0011939838667737901
fil,1,0.3900399081559585
otan,0,0.8978562200850182
otan,2,0.002552528764936543
otan,1,0.09959125115004526
jusquà,0,0.3774001612971919
jusquà,4,0.00017418200394287738
jusquà,2,0.12280943178309647
jusquà,3,0.008925977013279754
jusquà,1,0.490690247902489
quindésirable,4,0.5381989681295812
quindésirable,2,0.03151746493166753
quindésirable,3,0.33700639211832484
quindésirable,5,0.09026616382853442
quindésirable,6,0.0030110109918920188
dexpression,0,0.004829055725297242
dexpression,4,0.0017813164127055204
dexpression,2,0.7349113584073563
dexpression,3,0.07634461756346377
dexpression,1,0.18213365189117717
représentons,0,0.11820386156820756
représentons,4,0.04973605927255841
représentons,2,0.204026518289725
représentons,3,0.28538567761725375
représentons,5,0.0018344206147229425
représentons,1,0.3408134626375323
masse,0,0.3018082105435244
masse,4,0.11921098013824169
masse,2,0.28932420771374195
masse,3,0.1895554650223651
masse,5,0.013823253135868904
masse,6,0.0003702530704665926
masse,1,0.0859076303757914
efforcerons,0,0.0010777069774773858
efforcerons,4,0.04612453273851786
efforcerons,2,0.5372558612650764
efforcerons,3,0.3355986585718715
efforcerons,5,0.0015378156227520891
efforcerons,1,0.07840542482430482
décevons,4,0.13021959762965524
décevons,2,0.283937520962674
décevons,3,0.5616902141773625
décevons,5,0.006248529607956552
décevons,1,0.017904137622351757
paysage,0,0.018848458111796446
paysage,4,0.0022064888299284675
paysage,2,0.5871572789107049
paysage,3,0.07317906551654586
paysage,1,0.31860870863102425
complique,4,0.5304138029496955
complique,2,0.04394458020928961
complique,3,0.3726992213346847
complique,5,0.05178934935666464
complique,6,0.001153046149665356
inconcevable,0,0.0033322093619569415
inconcevable,4,0.002599899676367771
inconcevable,2,0.7463238338469739
inconcevable,3,0.09462082611415236
inconcevable,1,0.1531232310005492
éthiopie,0,0.06376517293545522
éthiopie,4,0.0006253372331502787
éthiopie,2,0.31724606423197865
éthiopie,3,0.02808299835928076
éthiopie,1,0.5902804272401352
mentionnée,0,0.004624552395277925
mentionnée,4,0.003085993989849178
mentionnée,2,0.7170258924677391
mentionnée,3,0.1000082049788604
mentionnée,1,0.1752553561682735
alerte,4,0.42920178828911254
alerte,2,0.07451726619175647
alerte,3,0.4419824698602488
alerte,5,0.052831449099358656
alerte,6,0.001467026559523407
récepteur,4,0.0741399388104716
récepteur,2,0.21446913561074948
récepteur,3,0.7003599505114719
récepteur,5,0.0016866984665160627
récepteur,1,0.009344276600790877
retrouve,0,0.8757625687651905
retrouve,2,0.004035954505206443
retrouve,1,0.12020147672960299
décideurs,0,0.1618932220579834
décideurs,2,0.10313833106530232
décideurs,3,0.00348996027006452
décideurs,1,0.7314784866066497
régime,0,0.3921485490540787
régime,2,0.06193441516717663
régime,3,0.0017242820613011978
régime,1,0.5441927537174436
sucrière,4,0.05193903737824636
sucrière,2,0.40003665762380586
sucrière,3,0.49900915058805073
sucrière,5,0.0013188666167394535
sucrière,1,0.047696287793157564
disant,0,0.08543089372001139
disant,4,0.0012810841339627064
disant,2,0.3882646379332969
disant,3,0.045079428529841994
disant,1,0.479943955682887
demander,0,0.3369578991867541
demander,4,0.00031263342532356845
demander,2,0.11365329700989228
demander,3,0.010133114970555366
demander,1,0.5389430554074746
trompés,0,0.12824516689611754
trompés,7,0.03253185781722498
trompés,4,0.02265587096054808
trompés,2,0.06975153997830642
trompés,3,0.004063302292070064
trompés,5,0.18981965548557486
trompés,8,0.0007750289852105115
trompés,6,0.2542175867513914
trompés,1,0.29793999083355616
maintenons,4,0.06431264445766971
maintenons,2,0.28269296385636117
maintenons,3,0.6332954202185543
maintenons,5,0.0014785500215140986
maintenons,1,0.018220421445900626
délégation,0,0.23918502466278077
délégation,2,0.09148354147237342
délégation,3,0.003075779444434025
délégation,1,0.6662556544204118
est-il,0,0.6003584984876121
est-il,4,0.00022494535581909348
est-il,2,0.07365438400405516
est-il,3,0.0073111218814097415
est-il,1,0.31845105027110393
lucidité,0,0.4855296180530886
lucidité,2,0.04930649125571001
lucidité,3,0.0012964858487589288
lucidité,1,0.4638674048424424
économiste,0,0.008505785881658717
économiste,4,0.005650905857564266
économiste,2,0.623764655150678
économiste,3,0.1226973275020547
économiste,1,0.23938132560804423
déplacées,7,0.00122447574367435
déplacées,4,0.3298149938450149
déplacées,3,0.030795379116335224
déplacées,5,0.5797649087138499
déplacées,6,0.05840024258112554
inflammable,0,0.0036505344551692152
inflammable,4,0.005816559927278771
inflammable,2,0.6865094671291788
inflammable,3,0.13404574564611527
inflammable,1,0.16997769284225794
changeant,0,0.011435562939602541
changeant,4,0.0030097990367468175
changeant,2,0.6414674051556073
changeant,3,0.09069808311213876
changeant,1,0.2533891497559045
incluent,0,0.1639181586942313
incluent,2,0.17687159634152735
incluent,3,0.012112139774709036
incluent,1,0.6470981051895324
révolue,0,0.014928833355357786
révolue,4,0.004932224248114002
révolue,2,0.5225687794331908
révolue,3,0.10047457219677074
révolue,1,0.35709559076656655
amélioré,7,0.0004003604534956609
amélioré,4,0.09321873206201896
amélioré,0,0.2776558386024935
amélioré,2,0.20785142270584556
amélioré,3,0.03151674317066977
amélioré,5,0.21351864108508775
amélioré,6,0.020502936085217933
amélioré,1,0.1553353258351708
dexpulsion,0,0.01008641755578067
dexpulsion,4,0.003112490161830669
dexpulsion,2,0.646956739885153
dexpulsion,3,0.09293651144176604
dexpulsion,1,0.2469078409554694
retirés,0,0.1025326519830899
retirés,2,0.09749862031003106
retirés,3,0.0026849665816895576
retirés,1,0.7972837611251895
dinscrire,0,0.09310336957783123
dinscrire,2,0.08649592019860897
dinscrire,3,0.002044259650349526
dinscrire,1,0.8183564505732103
censés,0,0.14050739675192897
censés,2,0.10810972064596193
censés,3,0.003900038671508512
censés,1,0.7474828439306006
diffamation,0,0.12724279876075964
diffamation,2,0.08805983777012223
diffamation,3,0.002371281292736935
diffamation,1,0.7823260821763812
projet,0,0.4254859307173899
projet,2,0.06209973233506878
projet,3,0.0018857315058713677
projet,1,0.51052860544167
indication,0,0.5759188302254589
indication,4,0.0008820372843392093
indication,2,0.23199086817537276
indication,3,0.029776078294798374
indication,1,0.16143218602003082
